,secs,x,y,delay
3344,1433755511,12.0263258504,74.990470983,0.881
3345,1433755512,11.9813784185,74.7517750799,0.95
3346,1433755512,12.0128409163,74.5334872503,0.853
3347,1433755513,11.9707657145,74.2756025761,0.864
3348,1433755513,12.0038493585,74.0386130146,0.91
3349,1433755514,11.9750187224,73.8008487249,6.82
3350,1433755514,11.9694068144,73.54741635,0.918
3351,1433755515,11.9747025879,73.2395629636,0.953
3352,1433755515,11.9786889308,72.9922843339,0.891
3353,1433755516,11.9952984849,72.7514113733,0.916
3354,1433755516,11.9730887583,72.5367828696,0.902
3355,1433755517,12.0102851104,72.3438497256,0.895
3356,1433755517,11.977578675,72.0370519222,0.902
3357,1433755518,12.0109626554,71.8115375642,3.79
3358,1433755518,11.966382686,71.5874906571,1.06
3359,1433755519,12.0017152803,71.3195617906,0.904
3360,1433755519,11.9607306043,71.0643929884,0.936
3361,1433755520,12.0022283229,70.8535362889,0.877
3362,1433755520,11.9700328991,70.6187408517,0.876
3363,1433755521,11.999620099,70.3864744371,0.917
3364,1433755521,12.0030397029,70.147337827,1.02
3365,1433755522,11.9645735477,69.8619089233,0.912
3366,1433755522,11.9918413419,69.6300273087,0.929
3367,1433755523,11.9602921475,69.4348974844,0.865
3368,1433755523,11.9938780887,69.1662059226,0.915
3369,1433755524,11.9513859216,68.9272088304,0.912
3370,1433755524,11.968282012,68.61907492,0.861
3371,1433755525,11.9129716544,68.4242625674,0.883
3372,1433755525,11.9374027524,68.1061295098,0.941
3373,1433755526,11.9169311016,67.8443582709,0.86
3374,1433755526,11.9274270826,67.5426448817,0.88
3375,1433755527,11.9837411427,67.2962650024,0.929
3376,1433755527,12.0758431888,66.9968460015,1.02
3377,1433755528,12.1174241432,66.7242345197,1.18
3378,1433755528,12.1568167424,66.5067248872,0.93
3379,1433755529,12.1791219469,66.2914278186,0.864
3380,1433755529,12.2153177863,66.0478982734,0.821
3381,1433755530,12.2646627505,65.7940687374,0.888
3382,1433755530,12.2636761281,65.7558282454,0.861
3383,1433755531,12.321753892,65.4601543727,0.844
3384,1433755531,12.3734930199,65.1985355607,0.905
3385,1433755532,12.4250254083,64.987799299,0.859
3386,1433755532,12.4061620883,64.7353762382,0.875
3387,1433755533,12.4060585628,64.5048348491,0.939
3388,1433755533,12.4925667667,64.2489523499,0.911
3389,1433755534,12.5756231904,63.9652767685,0.842
3390,1433755534,12.5906124166,63.722066941,4.17
3391,1433755535,12.6017853183,63.6908550703,0.865
3392,1433755535,12.6900131714,63.4036702048,0.863
3393,1433755536,12.7423633864,63.1610486195,1.03
3394,1433755536,12.8252085316,62.9260339427,2.25
3395,1433755537,12.8857924041,62.7200511342,0.802
3396,1433755537,12.9512798901,62.4514840829,0.888
3397,1433755538,13.0086320059,62.1913500314,1.14
3398,1433755538,13.0587829961,61.9193434477,0.777
3399,1433755539,13.1076539401,61.6598238319,0.828
3400,1433755539,13.1880679362,61.3519548383,4.52
3401,1433755540,13.2342405811,61.1170206809,0.793
3402,1433755540,13.2675865727,60.9212826418,0.9
3403,1433755541,13.2850729952,60.6941765911,1.19
3404,1433755541,13.2857207993,60.7006685656,0.805
3405,1433755542,13.3763829608,60.3839773822,0.78
3406,1433755542,13.3927773335,60.1264816992,0.892
3407,1433755543,13.4723695952,59.8338305408,0.966
3408,1433755543,13.4998669886,59.547628872,0.89
3409,1433755544,13.5661732022,59.2634711476,0.836
3410,1433755544,13.5883165083,59.0300447548,12.0
3411,1433755545,13.6665156799,58.755536095,0.883
3412,1433755545,13.6863326573,58.554938627,0.832
3413,1433755546,13.739801544,58.3290804084,0.841
3414,1433755546,13.739801544,58.3290804084,0.885
3415,1433755547,13.7799423159,58.0770625446,0.873
3416,1433755547,13.7799423159,58.0770625446,0.874
3417,1433755548,13.7886921007,57.8532789474,0.838
3418,1433755548,13.7886921007,57.8532789474,0.862
3419,1433755549,13.7886921007,57.8532789474,0.882
3420,1433755549,13.7886921007,57.8532789474,0.807
3421,1433755550,13.8056983353,57.7126940932,6.2
3422,1433755550,13.8056983353,57.7126940932,0.917
3423,1433755551,13.804652689,57.6981210422,0.916
3424,1433755551,13.804652689,57.6981210422,0.825
3425,1433755552,13.804652689,57.6981210422,0.933
3426,1433755552,13.804652689,57.6981210422,0.86
3427,1433755553,13.804652689,57.6981210422,0.887
3428,1433755553,13.804652689,57.6981210422,0.896
3429,1433755554,13.804652689,57.6981210422,0.819
3430,1433755554,13.804652689,57.6981210422,0.856
3431,1433755555,13.8064032908,57.448920911,0.863
3432,1433755555,13.7868679726,57.2945755559,1.3
3433,1433755556,13.7578050505,57.0844888227,0.905
3434,1433755556,13.7407139917,56.9010552035,0.936
3435,1433755557,13.7454658439,56.6708054076,0.873
3436,1433755557,13.7322893602,56.4501650309,0.88
3437,1433755558,13.6583622918,56.2313177712,1.56
3438,1433755558,13.6455957509,55.9653171457,4.12
3439,1433755559,13.5926134948,55.7421026083,3.98
3440,1433755559,13.5606441867,55.468430813,1.21
3441,1433755560,13.5253069944,55.1782143694,0.837
3442,1433755560,13.463088156,54.9275122336,1.38
3443,1433755561,13.461575826,54.6536196972,0.916
3444,1433755561,13.3884702899,54.4528238326,0.839
3445,1433755562,13.3794001614,54.2468291367,0.891
3446,1433755562,13.3074404214,53.9949090053,1.43
3447,1433755563,13.3220878946,53.7652225877,20.8
3448,1433755563,13.2500046296,53.4726415675,0.885
3449,1433755564,13.2380774439,53.2467387521,1.0
3450,1433755564,13.1771087409,52.9338798105,1.64
3451,1433755565,13.1709901026,52.6844119099,0.898
3452,1433755565,13.0956022747,52.437647105,0.965
3453,1433755566,13.0984562549,52.2224313789,0.889
3454,1433755566,13.0330038313,51.9695650891,1.1
3455,1433755567,12.995205991,51.7279273994,0.935
3456,1433755567,12.9469603099,51.4915299113,0.894
3457,1433755568,12.8896545603,51.2413061378,0.872
3458,1433755568,12.7345812176,50.9985658048,0.891
3459,1433755569,12.6200843003,50.7322856249,1.47
3460,1433755569,12.6215522547,50.4876307844,0.93
3461,1433755570,12.598291157,50.1858417178,0.905
3462,1433755570,12.6017310038,49.9708031124,0.785
3463,1433755571,12.6232061673,49.737346974,0.889
3464,1433755571,12.6167172261,49.5023701541,0.959
3465,1433755572,12.5743633191,49.2342125259,0.91
3466,1433755572,12.5695561439,49.0192020468,0.89
3467,1433755573,12.5528573457,48.7732992049,0.945
3468,1433755573,12.5513105844,48.5934303657,3.3
3469,1433755574,12.527996464,48.3340312578,0.875
3470,1433755574,12.5236246805,48.064071544,0.918
3471,1433755575,12.4386508289,47.8296758513,0.909
3472,1433755575,12.4176192733,47.6048295699,0.871
3473,1433755576,12.3997130974,47.3639639139,1.58
3474,1433755576,12.3611373498,47.1328255833,0.904
3475,1433755577,12.3579337945,46.9019548667,1.06
3476,1433755577,12.3467164431,46.6688740442,0.913
3477,1433755578,12.3244169184,46.4418605454,0.809
3478,1433755578,12.3213848289,46.2330970165,1.45
3479,1433755579,12.3194230953,46.01960564,0.897
3480,1433755579,12.3135799979,45.7910011934,0.886
3481,1433755580,12.3418592481,45.5985132894,0.866
3482,1433755580,12.3101062417,45.3849215331,0.946
3483,1433755581,12.3419802346,45.1556065492,0.928
3484,1433755581,12.3064360915,44.924140912,0.85
3485,1433755582,12.3383892905,44.6770433728,0.935
3486,1433755582,12.29767367,44.4442385772,4.42
3487,1433755583,12.311199845,44.1861401439,0.895
3488,1433755583,12.3023238467,43.9273888519,0.801
3489,1433755584,12.2895643413,43.6775373006,0.885
3490,1433755584,12.312377468,43.4010738108,0.904
3491,1433755585,12.2765865664,43.1428034303,0.857
3492,1433755585,12.2986839957,42.9127007417,0.907
3493,1433755586,12.2630123616,42.6425603101,0.901
3494,1433755586,12.3134181835,42.3627551694,2.25
3495,1433755587,12.2792071767,42.100509155,0.875
3496,1433755587,12.3150687942,41.8640686731,0.894
3497,1433755588,12.2995151786,41.6159822955,0.857
3498,1433755588,12.2714040206,41.3780634669,0.879
3499,1433755589,12.3005431257,41.1277266309,0.898
3500,1433755589,12.2765476477,40.8710687402,2.68
3501,1433755590,12.3055063875,40.6392584866,2.41
3502,1433755590,12.2673830275,40.412456755,0.881
3503,1433755591,12.294895199,40.1554184694,0.878
3504,1433755591,12.2717488353,39.9195513973,0.889
3505,1433755592,12.2747587582,39.6426884931,0.873
3506,1433755592,12.2866973793,39.4064965142,1.21
3507,1433755593,12.2579938286,39.2142351978,4.25
3508,1433755593,12.2760574879,39.0241754275,0.876
3509,1433755594,12.2473295281,38.8418105582,0.909
3510,1433755594,12.275257282,38.5792987442,0.898
3511,1433755595,12.2312421511,38.3406128598,0.936
3512,1433755605,12.1134010694,33.5464980416,1.0
3513,1433755606,12.1240084147,33.3147312548,0.869
3514,1433755606,12.1313241718,33.1114996585,0.927
3515,1433755607,12.085647686,32.8463918177,1.28
3516,1433755607,12.0934428777,32.571677094,0.939
3517,1433755608,12.0411473144,32.3084539314,0.94
3518,1433755608,12.066501048,32.1133278685,0.923
3519,1433755609,12.0377737822,31.8638341044,1.22
3520,1433755609,12.0010186148,31.6193623048,0.923
3521,1433755610,12.0310886114,31.3884326899,0.903
3522,1433755610,11.9952227308,31.1249424168,0.902
3523,1433755611,12.023485467,30.942910528,1.13
3524,1433755611,12.0176250936,30.7051277267,0.884
3525,1433755612,12.0176250936,30.7051277267,0.865
3526,1433755612,12.0176250936,30.7051277267,1.58
3527,1433755613,12.0176250936,30.7051277267,0.865
3528,1433755613,12.0176250936,30.7051277267,0.882
3529,1433755614,12.0176250936,30.7051277267,2.78
3530,1433755614,12.0010625714,30.542954234,0.939
3531,1433755615,12.0010625714,30.542954234,3.59
3532,1433755615,12.0010625714,30.542954234,2.51
3533,1433755616,12.0010625714,30.542954234,0.902
3534,1433755616,12.0010625714,30.542954234,1.17
3535,1433755617,12.0173231991,30.5629717155,0.901
3536,1433755617,12.0173231991,30.5629717155,0.872
3537,1433755618,12.0293821115,30.5843886673,0.826
3538,1433755618,12.0277290182,30.5640677715,0.898
3539,1433755619,12.0277290182,30.5640677715,5.49
3540,1433755619,12.0733305993,30.707507695,0.906
3541,1433755620,12.0975664805,30.8931166483,0.919
3542,1433755620,12.0937113428,31.0910447783,1.66
3543,1433755621,12.1117010629,31.3647870588,0.852
3544,1433755621,12.1289922583,31.6023123491,0.904
3545,1433755622,12.1605205985,31.8311970203,1.77
3546,1433755622,12.1900958054,32.0823460571,3.53
3547,1433755623,12.1838641837,32.3444546333,1.02
3548,1433755623,12.1950078412,32.5672544177,0.91
3549,1433755624,12.1670954445,32.792757052,0.898
3550,1433755624,12.1722337264,33.0072984697,0.953
3551,1433755625,12.1833259513,33.2535925895,0.924
3552,1433755625,12.1700149555,33.4125660526,0.89
3553,1433755626,12.2025808028,33.6487855534,0.94
3554,1433755626,12.1491513544,33.9562802228,0.916
3555,1433755627,12.1771506306,34.231136979,0.907
3556,1433755627,12.1316879832,34.5043325435,0.851
3557,1433755628,12.1634675139,34.7524685945,1.17
3558,1433755628,12.130485027,35.008861757,0.867
3559,1433755629,12.1659977266,35.2534999791,0.897
3560,1433755629,12.1258442756,35.5218462028,0.966
3561,1433755630,12.1344856605,35.7460294397,0.866
3562,1433755630,12.1259145112,35.9922658317,0.903
3563,1433755631,12.1075793636,36.2690883499,0.835
3564,1433755631,12.1306188189,36.5980680077,0.779
3565,1433755632,12.0715256842,36.8448912043,6.91
3566,1433755632,12.0940749892,37.0792538774,1.19
3567,1433755633,12.0469751736,37.3604469872,0.882
3568,1433755633,12.05852119,37.6818666209,0.895
3569,1433755634,12.0462147712,37.9305012331,0.896
3570,1433755634,12.0391117576,38.2349208101,0.924
3571,1433755635,12.0561065042,38.5069074401,0.919
3572,1433755635,12.0217163491,38.758985118,0.919
3573,1433755636,12.0510137157,38.9823236445,0.88
3574,1433755636,12.0097049987,39.1971884465,0.89
3575,1433755637,12.0389752443,39.4543454635,4.68
3576,1433755637,12.016495755,39.7268327019,0.908
3577,1433755638,12.0451634181,39.965278536,0.909
3578,1433755638,12.0150044417,40.1958667679,1.17
3579,1433755639,11.9910655861,40.4277420608,0.801
3580,1433755639,12.0318135208,40.7136129978,0.906
3581,1433755640,11.9980882386,40.9690039579,0.887
3582,1433755640,12.0151076283,41.2055930507,0.897
3583,1433755641,11.9697971729,41.4524260062,0.911
3584,1433755641,11.9667949671,41.7164466931,0.786
3585,1433755642,11.9939226357,41.973365864,0.953
3586,1433755642,11.9501038914,42.1984970506,0.948
3587,1433755643,11.9832128549,42.4334013174,0.905
3588,1433755643,11.9420054784,42.6523183111,0.906
3589,1433755644,11.9461527668,42.9219451178,0.937
3590,1433755644,11.9417441175,43.2460720712,5.28
3591,1433755645,11.9188256923,43.4777664336,3.71
3592,1433755645,11.9276254325,43.6881777609,3.58
3593,1433755646,11.921437306,43.9429059122,0.778
3594,1433755646,11.9528857177,44.1717885898,0.916
3595,1433755647,11.9174735063,44.3279613675,0.908
3596,1433755647,11.945332407,44.5550014086,0.907
3597,1433755648,11.9294178035,44.8199478972,0.907
3598,1433755648,11.9475389082,45.013551722,0.911
3599,1433755649,11.9435179057,45.2826529671,0.869
3600,1433755649,11.9456199291,45.592388937,0.881
3601,1433755650,11.9397333324,45.9569055205,0.829
3602,1433755650,11.9322968714,46.2125081637,0.882
3603,1433755651,11.9529249031,46.5612025447,0.888
3604,1433755651,11.9175638349,46.8260631301,0.912
3605,1433755652,11.9494159289,47.0355524761,0.885
3606,1433755652,11.8999738649,47.3864008073,0.901
3607,1433755653,11.9210284684,47.7001066885,0.868
3608,1433755653,11.8793987989,47.9337521773,0.806
3609,1433755654,11.9114814023,48.2019712721,0.856
3610,1433755654,11.870527034,48.4678114745,0.915
3611,1433755655,11.9062652943,48.7362154414,0.893
3612,1433755655,11.8738163073,48.984482119,0.863
3613,1433755656,11.8638403743,49.2127689342,0.905
3614,1433755656,11.8952796982,49.406993469,0.9
3615,1433755657,11.8946524268,49.6384202406,0.905
3616,1433755657,11.8954886216,49.9267369942,0.925
3617,1433755658,11.8651497847,50.1477899214,4.29
3618,1433755658,11.9025919779,50.3667609621,0.95
3619,1433755659,11.8477379559,50.6503676365,0.921
3620,1433755659,11.8669503575,50.8744515777,0.872
3621,1433755660,11.8909408101,51.0375639712,0.897
3622,1433755660,11.8472711622,51.2530596698,0.902
3623,1433755661,11.8748649107,51.516699042,0.867
3624,1433755661,11.8464025924,51.7547152122,0.902
3625,1433755662,11.8716583368,51.9973932347,0.846
3626,1433755662,11.8746172042,52.1879103626,1.63
3627,1433755663,11.8663064456,52.3941168506,0.881
3628,1433755663,11.8779376114,52.6768039208,1.06
3629,1433755664,11.8753273313,52.8776540725,0.923
3630,1433755664,11.8926188286,53.0966475282,0.902
3631,1433755665,11.857161188,53.3310210836,0.899
3632,1433755665,11.8907138336,53.5672943958,0.905
3633,1433755666,11.8618443978,53.8161445122,0.904
3634,1433755666,11.8899369772,54.1037795944,0.902
3635,1433755667,11.866771024,54.2680409474,0.828
3636,1433755667,11.8931664441,54.561816333,1.07
3637,1433755668,11.8531981784,54.8188780808,0.919
3638,1433755668,11.8878128842,54.9929811402,0.892
3639,1433755669,11.8510133519,55.1655536293,0.892
3640,1433755669,11.8745332127,55.2810188569,0.917
3641,1433755670,11.8408003939,55.4693694394,0.782
3642,1433755670,11.8535479428,55.7141389694,3.94
3643,1433755671,11.8329427152,55.9085652033,0.857
3644,1433755671,11.8442305041,56.1477847878,1.05
3645,1433755672,11.8360853286,56.3560878506,0.874
3646,1433755672,11.8289022111,56.5351789566,3.49
3647,1433755673,11.8530054081,56.8160521243,0.911
3648,1433755673,11.8183970521,57.0208945785,0.883
3649,1433755674,11.8406585438,57.2244179405,0.886
3650,1433755674,11.8072387924,57.4450860171,0.924
3651,1433755675,11.8373064853,57.6962175795,1.19
3652,1433755675,11.7918331037,57.9265762521,0.958
3653,1433755676,11.8390111761,58.0912960966,0.855
3654,1433755676,11.8168584754,58.297900204,0.903
3655,1433755677,11.8369829131,58.5748296235,1.18
3656,1433755677,11.7718280149,58.8747228449,0.866
3657,1433755678,11.7838512593,59.1712006919,1.47
3658,1433755678,11.7592565391,59.445057923,0.9
3659,1433755679,11.7152934433,59.7075762127,0.809
3660,1433755679,11.7251527315,59.9389552501,0.887
3661,1433755680,11.7136647952,60.1689586494,2.59
3662,1433755680,11.7305377819,60.3883016339,0.899
3663,1433755681,11.714035122,60.6448545756,0.906
3664,1433755681,11.758109139,60.8930279348,0.885
3665,1433755682,11.7249541411,61.128158582,0.879
3666,1433755682,11.7543971367,61.3690765732,0.897
3667,1433755683,11.7433339897,61.6089135797,0.833
3668,1433755683,11.7291322912,61.8549252215,5.19
3669,1433755684,11.7655527451,62.1131916473,0.896
3670,1433755684,11.7350159015,62.3453016095,0.909
3671,1433755685,11.7807808623,62.5616356538,0.906
3672,1433755685,11.7433105151,62.8541956344,0.922
3673,1433755686,11.7616703211,63.1047818603,0.87
3674,1433755686,11.7406204603,63.3549460501,1.04
3675,1433755687,11.7923477244,63.5957301004,0.897
3676,1433755687,11.7543593059,63.8317630641,0.849
3677,1433755688,11.7630128604,64.0236717604,6.02
3678,1433755688,11.7652837493,64.2287063033,0.888
3679,1433755689,11.7343356032,64.4489536931,0.899
3680,1433755689,11.7737529459,64.6898660144,0.891
3681,1433755690,11.7364717977,64.9123750346,0.899
3682,1433755690,11.7677546241,65.1810498303,0.912
3683,1433755691,11.7363183747,65.4301888456,0.917
3684,1433755691,11.7739466234,65.6509245479,0.903
3685,1433755692,11.7657938705,65.9105299895,0.854
3686,1433755692,11.7584298414,66.1694494391,1.25
3687,1433755693,11.769906882,66.3885719703,0.889
3688,1433755693,11.7385403425,66.6289377514,1.52
3689,1433755694,11.7792941537,66.8811036402,0.887
3690,1433755694,11.7479415841,67.1188447992,0.919
3691,1433755695,11.7525749042,67.3824596782,0.842
3692,1433755695,11.7293702884,67.620310923,1.23
3693,1433755696,11.7341976234,67.8720024532,0.896
3694,1433755696,11.7246449341,68.0819257763,2.8
3695,1433755697,11.7264027541,68.308908225,1.11
3696,1433755697,11.7370672269,68.5661169103,1.28
3697,1433755698,11.711285241,68.9020106888,0.893
3698,1433755698,11.7166689764,69.1104106282,0.907
3699,1433755699,11.6705217145,69.3499808626,0.895
3700,1433755699,11.7047823431,69.6574513534,0.894
3701,1433755700,11.6703428405,69.8981228224,0.886
3702,1433755700,11.6863822389,70.2043826814,0.918
3703,1433755701,11.6660057212,70.4120647239,2.67
3704,1433755701,11.6942701636,70.6443348928,0.884
3705,1433755702,11.6666188364,70.8802581889,0.901
3706,1433755702,11.699818054,71.1661507603,0.91
3707,1433755703,11.6728448407,71.4258788167,0.889
3708,1433755703,11.6940914437,71.724068862,0.889
3709,1433755704,11.6768967624,71.9431554133,0.865
3710,1433755704,11.6684163108,71.9474809443,0.834
3711,1433755705,11.6750802611,72.21018662,0.911
3712,1433755705,11.6967437094,72.4669114963,3.55
3713,1433755706,11.7009704276,72.715916899,0.899
3714,1433755706,11.6883415417,73.0128920921,1.83
3715,1433755707,11.7119645003,73.2900076539,0.909
3716,1433755707,11.670688725,73.4883739721,1.19
3717,1433755708,11.69803119,73.7231248584,2.12
3718,1433755708,11.628026423,73.9067934849,0.888
3719,1433755709,11.6579973682,74.1613928894,0.93
3720,1433755709,11.64420233,74.4324573533,0.934
3721,1433755710,11.6426127342,74.6940832158,1.58
3722,1433755710,11.6589948068,74.9851602238,0.934
3723,1433755711,11.6460898292,75.2385675519,0.949
3724,1433755711,11.6719556383,75.4734639964,1.14
3725,1433755712,11.6652265585,75.5258225631,0.88
3726,1433755713,11.6646097293,76.0200876158,0.845
3727,1433755713,11.6511415501,76.2858934682,0.963
3728,1433755714,11.6596703795,76.5729378136,1.14
3729,1433755714,11.663577371,76.8377670682,1.7
3730,1433755715,11.6466056289,77.0760746957,1.17
3731,1433755715,11.6605279167,77.3665743794,4.82
3732,1433755716,11.6575123493,77.6481962339,0.867
3733,1433755716,11.6551475097,77.8784749797,2.23
3734,1433755717,11.6849192693,78.1721352044,0.884
3735,1433755717,11.6612715869,78.4099249025,1.38
3736,1433755718,11.6640896282,78.4409886305,0.891
3737,1433755718,11.6953278403,78.7123391732,0.872
3738,1433755719,11.656944383,78.9221730447,0.992
3739,1433755719,11.6875297461,79.1792597595,10.4
3740,1433755720,11.6542062561,79.3593396756,0.908
3741,1433755720,11.7000021347,79.6320215702,2.27
3742,1433755721,11.6689226858,79.81025234,1.05
3743,1433755721,11.7034217477,80.0911001228,0.887
3744,1433755722,11.6669794693,80.3553007571,0.881
3745,1433755722,11.6669794693,80.3553007571,2.93
3746,1433755723,11.7031852163,80.612224789,1.47
3747,1433755723,11.6879501,80.8613581436,22.5
3748,1433755724,11.7108861503,81.1390225756,2.33
3749,1433755724,11.684504043,81.34860611,2.74
3750,1433755725,11.6767297166,81.5999398039,1.62
3751,1433755725,11.6046452501,81.8094387351,1.65
3752,1433755726,11.5929636425,82.3571246184,3.57
3753,1433755727,11.5929636425,82.3571246184,0.847
3754,1433755727,11.6045085304,82.6180344085,0.877
3755,1433755728,11.6256119892,82.8696267358,0.924
3756,1433755728,11.5914704342,83.1500521068,1.99
3757,1433755729,11.6343252934,83.4196404391,1.14
3758,1433755729,11.605354506,83.6808455008,0.949
3759,1433755730,11.605354506,83.6808455008,0.88
3760,1433755730,11.6398554559,84.0282892595,1.39
3761,1433755731,11.61551465,84.3026763629,0.851
3762,1433755731,11.65524432,84.6362887837,3.87
3763,1433755732,11.6178011282,84.9090208536,0.896
3764,1433755732,11.6478652265,85.2125808448,1.18
3765,1433755733,11.6042557773,85.4926761983,0.886
3766,1433755733,11.6498064277,85.7411758695,1.15
3767,1433755734,11.5965330848,86.0362483335,1.37
3768,1433755734,11.6396183789,86.3162312535,0.872
3769,1433755735,11.6092361242,86.5226789678,68.6
3770,1433755735,11.6092361242,86.5226789678,1.28
3771,1433755736,11.6461131855,86.7838124607,0.935
3772,1433755736,11.6158902011,87.0247123709,0.904
3773,1433755737,11.6535096825,87.347301292,1.26
3774,1433755737,11.6266862088,87.6258252541,0.887
3775,1433755738,11.6494504411,87.8742808009,0.923
3776,1433755738,11.6132828949,88.0897865912,1.44
3777,1433755739,11.6132828949,88.0897865912,0.928
3778,1433755739,11.6146180788,88.4310361065,0.904
3779,1433755740,11.6249229998,88.7405673146,14.5
3780,1433755740,11.6333178306,89.0278103549,0.931
3781,1433755741,11.6488224636,89.3361593335,2.06
3782,1433755741,11.6115565139,89.6618261118,0.953
3783,1433755742,11.6115565139,89.6618261118,11.2
3784,1433755742,11.6425507445,89.9374216796,4.16
3785,1433755743,11.6035871695,90.255782347,0.924
3786,1433755743,11.6384222589,90.5156779051,0.93
3787,1433755744,11.605814782,90.7707206758,1.62
3788,1433755754,11.7957085289,95.7137361618,1.01
3789,1433755754,11.7963854218,95.988194854,0.943
3790,1433755755,11.7963854218,95.988194854,2.17
3791,1433755755,11.8194728894,96.288710179,1.32
3792,1433755756,11.7876203855,96.5588193017,0.975
3793,1433755756,11.823953162,96.8275660483,2.2
3794,1433755757,11.7857775038,97.0216171469,0.982
3795,1433755757,11.799406779,97.3126447786,1.64
3796,1433755758,11.7766349293,97.5453415478,1.26
3797,1433755758,11.7784502225,97.5709311099,4.41
3798,1433755759,11.806650659,97.8280860041,0.97
3799,1433755759,11.7847730782,98.1421098187,1.38
3800,1433755760,11.7717095002,98.4435186702,0.967
3801,1433755760,11.7674721907,98.7664329794,2.05
3802,1433755761,11.7674721907,98.7664329794,1.23
3803,1433755761,11.7909597296,99.0433691157,1.22
3804,1433755762,11.7736515071,99.3770187498,0.966
3805,1433755762,11.7771058293,99.6419408934,1.15
3806,1433755763,11.8171316974,99.8641083447,2.03
3807,1433755763,11.7859229999,100.187177502,1.24
3808,1433755764,11.7773605685,100.181311373,1.94
3809,1433755764,11.8126193369,100.442887936,1.95
3810,1433755765,11.7893189974,100.747898391,1.0
3811,1433755765,11.8131049733,101.04068058,0.98
3812,1433755766,11.8221339302,101.365939903,1.04
3813,1433755766,11.8528604941,101.628136586,0.928
3814,1433755767,11.839674056,101.71013326,1.49
3815,1433755767,11.8405317283,101.996533453,1.04
3816,1433755768,11.8628752576,102.300661789,14.0
3817,1433755768,11.8436920552,102.543923679,1.02
3818,1433755769,11.8778203397,102.7783786,1.02
3819,1433755769,11.8715676108,103.108113472,1.95
3820,1433755770,11.89596634,103.340061472,1.75
3821,1433755770,11.8757794663,103.409271431,0.994
3822,1433755771,11.8659552672,103.693691158,0.932
3823,1433755771,11.8643195792,103.956355786,0.961
3824,1433755772,11.8728474805,104.235311347,5.81
3825,1433755772,11.8799762457,104.506681291,1.02
3826,1433755773,11.8791392133,104.772641365,0.982
3827,1433755773,11.901498915,105.015940276,1.0
3828,1433755774,11.8942239779,105.050076637,1.96
3829,1433755774,11.8748597945,105.37563463,1.05
3830,1433755775,11.9111871018,105.610136843,4.47
3831,1433755775,11.9111243896,105.876682385,1.13
3832,1433755776,11.9179205852,106.087893925,1.56
3833,1433755776,11.9444128284,106.306499064,1.01
3834,1433755777,11.9443755158,106.560100219,5.96
3835,1433755777,11.9784917721,106.800260688,15.2
3836,1433755778,11.9784917721,106.800260688,1.23
3837,1433755779,11.9697768203,107.359403368,2.79
3838,1433755779,12.0066679947,107.632961604,0.975
3839,1433755780,12.0221590973,107.88525916,0.998
3840,1433755780,12.0371682666,108.144793224,1.0
3841,1433755781,12.0037114647,108.433664158,1.3
3842,1433755781,12.0249645548,108.630147168,14.0
3843,1433755782,12.0249645548,108.630147168,5.28
3844,1433755782,12.0249645548,108.630147168,1.0
3845,1433755783,12.0342207212,108.876079897,0.967
3846,1433755783,12.0342207212,108.876079897,1.84
3847,1433755784,12.0342207212,108.876079897,1.72
3848,1433755784,12.0342207212,108.876079897,1.05
3849,1433755785,12.0342207212,108.876079897,0.99
3850,1433755785,12.0342207212,108.876079897,1.03
3851,1433755786,12.0342207212,108.876079897,0.949
3852,1433755786,12.0058222849,108.985116408,12.6
3853,1433755787,12.0070224812,108.995892695,1.64
3854,1433755787,12.0114426153,108.996307105,2.62
3855,1433755788,12.0114426153,108.996307105,2.25
3856,1433755788,12.005029057,109.001675162,1.03
3857,1433755789,11.9666141968,108.73558384,6.73
3858,1433755789,11.9602619305,108.468134322,31.0
3859,1433755790,11.956857694,108.221270509,1.01
3860,1433755790,11.9461163703,107.955584371,1.32
3861,1433755791,11.9014590193,107.706311864,1.0
3862,1433755791,11.8911525247,107.46105639,1.07
3863,1433755792,11.8911525247,107.46105639,0.995
3864,1433755792,11.916897698,107.219475041,0.997
3865,1433755793,11.8907251374,106.976208185,0.984
3866,1433755793,11.9472196756,106.670207363,0.99
3867,1433755794,11.9227344771,106.483157869,1.08
3868,1433755794,11.9403169659,106.206861132,1.77
3869,1433755795,11.9184873718,106.000060309,15.7
3870,1433755795,11.917511558,105.691426369,2.18
3871,1433755796,11.9382698506,105.418992301,1.01
3872,1433755796,11.907702772,105.165520187,1.05
3873,1433755797,11.907702772,105.165520187,0.992
3874,1433755797,11.9395995904,104.845583419,1.01
3875,1433755798,11.9061928076,104.601898539,1.03
3876,1433755798,11.9419945868,104.291142095,0.924
3877,1433755799,11.9047478106,104.047629137,1.02
3878,1433755799,11.9392549135,103.693218472,0.876
3879,1433755800,11.9041738239,103.447278322,1.0
3880,1433755800,11.9365076977,103.170011062,0.992
3881,1433755801,11.9206263026,102.885636849,0.937
3882,1433755801,11.9294744787,102.604271271,2.83
3883,1433755802,11.9354579125,102.335340312,1.01
3884,1433755802,11.9452701732,102.05134722,1.04
3885,1433755803,11.9452701732,102.05134722,0.981
3886,1433755803,11.996603856,101.750843134,0.982
3887,1433755804,11.9373294921,101.509248303,0.952
3888,1433755804,11.9772460113,101.239779273,1.18
