,secs,x,y,delay
6849,1433757409,13.9798827895,33.6689919967,3.01
6850,1433757410,13.9798827895,33.6689919967,2.73
6851,1433757410,13.9798827895,33.6689919967,2.71
6852,1433757411,13.9798827895,33.6689919967,2.68
6853,1433757411,13.9798827895,33.6689919967,2.71
6854,1433757412,13.9798827895,33.6689919967,2.72
6855,1433757412,13.9798827895,33.6689919967,2.96
6856,1433757413,13.9798827895,33.6689919967,3.01
6857,1433757413,13.9798827895,33.6689919967,2.73
6858,1433757414,13.9798827895,33.6689919967,2.69
6859,1433757414,13.9798827895,33.6689919967,2.76
6860,1433757415,13.9798827895,33.6689919967,2.72
6861,1433757415,13.9798827895,33.6689919967,2.66
6862,1433757416,13.9798827895,33.6689919967,2.68
6863,1433757416,13.9798827895,33.6689919967,2.7
6864,1433757417,13.9798827895,33.6689919967,2.68
6865,1433757417,13.9798827895,33.6689919967,13.7
6866,1433757418,13.9798827895,33.6689919967,2.75
6867,1433757418,13.9798827895,33.6689919967,2.72
6868,1433757419,13.9798827895,33.6689919967,3.63
6869,1433757419,13.9798827895,33.6689919967,2.72
6870,1433757420,13.9798827895,33.6689919967,3.1
6871,1433757420,13.9798827895,33.6689919967,2.71
6872,1433757421,13.9798827895,33.6689919967,2.69
6873,1433757421,13.9798827895,33.6689919967,2.76
6874,1433757422,13.9798827895,33.6689919967,2.65
6875,1433757422,13.9798827895,33.6689919967,2.72
6876,1433757423,13.9798827895,33.6689919967,2.8
6877,1433757423,13.9798827895,33.6689919967,2.7
6878,1433757424,13.9798827895,33.6689919967,2.7
6879,1433757424,13.9798827895,33.6689919967,2.74
6880,1433757425,13.9798827895,33.6689919967,2.69
6881,1433757425,13.9798827895,33.6689919967,2.73
6882,1433757426,13.9798827895,33.6689919967,2.78
6883,1433757426,13.9798827895,33.6689919967,2.75
6884,1433757427,13.9798827895,33.6689919967,2.68
6885,1433757427,13.9798827895,33.6689919967,2.73
6886,1433757428,13.9798827895,33.6689919967,2.69
6887,1433757428,13.9798827895,33.6689919967,2.73
6888,1433757429,13.9798827895,33.6689919967,3.11
6889,1433757429,13.9798827895,33.6689919967,2.69
6890,1433757430,13.9798827895,33.6689919967,2.68
6891,1433757430,13.9798827895,33.6689919967,2.72
6892,1433757431,13.9798827895,33.6689919967,2.82
6893,1433757431,13.9798827895,33.6689919967,2.76
6894,1433757432,13.9798827895,33.6689919967,2.92
6895,1433757432,13.9798827895,33.6689919967,2.75
6896,1433757433,13.9798827895,33.6689919967,2.74
6897,1433757433,13.9798827895,33.6689919967,2.72
6898,1433757434,13.9798827895,33.6689919967,2.77
6899,1433757434,13.9798827895,33.6689919967,2.75
6900,1433757435,13.9798827895,33.6689919967,2.79
6901,1433757435,13.9798827895,33.6689919967,2.73
6902,1433757436,13.9798827895,33.6689919967,2.7
6903,1433757436,13.9798827895,33.6689919967,2.71
6904,1433757437,13.9798827895,33.6689919967,2.84
6905,1433757437,13.9798827895,33.6689919967,2.65
6906,1433757438,13.9798827895,33.6689919967,2.75
6907,1433757438,13.9798827895,33.6689919967,2.71
6908,1433757439,13.9798827895,33.6689919967,2.81
6909,1433757439,13.9798827895,33.6689919967,2.73
6910,1433757440,13.9798827895,33.6689919967,2.73
6911,1433757440,13.9798827895,33.6689919967,2.72
6912,1433757441,13.9798827895,33.6689919967,2.72
6913,1433757441,13.9798827895,33.6689919967,2.74
6914,1433757442,13.9798827895,33.6689919967,2.75
6915,1433757442,13.9798827895,33.6689919967,2.8
6916,1433757443,13.9798827895,33.6689919967,2.67
6917,1433757443,13.9798827895,33.6689919967,2.73
6918,1433757444,13.9798827895,33.6689919967,2.72
6919,1433757444,13.9798827895,33.6689919967,2.71
6920,1433757445,13.9798827895,33.6689919967,3.56
6921,1433757445,13.9798827895,33.6689919967,2.7
6922,1433757446,13.9798827895,33.6689919967,2.72
6923,1433757446,13.9798827895,33.6689919967,2.73
6924,1433757447,13.9798827895,33.6689919967,2.76
6925,1433757447,13.9798827895,33.6689919967,2.63
6926,1433757448,13.9798827895,33.6689919967,2.72
6927,1433757448,13.9798827895,33.6689919967,3.06
6928,1433757449,13.9798827895,33.6689919967,2.71
6929,1433757449,13.9798827895,33.6689919967,2.73
6930,1433757450,13.9798827895,33.6689919967,2.76
6931,1433757450,13.9798827895,33.6689919967,2.73
6932,1433757451,13.9798827895,33.6689919967,2.76
6933,1433757451,13.9798827895,33.6689919967,2.71
6934,1433757452,13.9798827895,33.6689919967,2.7
6935,1433757452,13.9798827895,33.6689919967,2.71
6936,1433757453,13.9798827895,33.6689919967,3.38
6937,1433757453,13.9798827895,33.6689919967,2.74
6938,1433757454,13.9798827895,33.6689919967,2.72
6939,1433757454,13.9798827895,33.6689919967,2.82
6940,1433757455,13.9798827895,33.6689919967,2.73
6941,1433757455,13.9798827895,33.6689919967,2.71
6942,1433757456,13.9798827895,33.6689919967,2.77
6943,1433757456,13.9798827895,33.6689919967,2.81
6944,1433757457,13.9798827895,33.6689919967,2.75
6945,1433757457,13.9798827895,33.6689919967,2.76
6946,1433757458,13.9798827895,33.6689919967,2.69
6947,1433757458,13.9798827895,33.6689919967,2.73
6948,1433757459,13.9798827895,33.6689919967,3.37
6949,1433757459,13.9798827895,33.6689919967,2.72
6950,1433757460,13.9798827895,33.6689919967,2.69
6951,1433757460,13.9798827895,33.6689919967,2.68
6952,1433757461,13.9798827895,33.6689919967,3.14
6953,1433757461,13.9798827895,33.6689919967,2.69
6954,1433757462,13.9798827895,33.6689919967,2.73
6955,1433757462,13.9798827895,33.6689919967,2.72
6956,1433757463,13.9798827895,33.6689919967,2.79
6957,1433757463,13.9798827895,33.6689919967,2.8
6958,1433757464,13.9798827895,33.6689919967,2.84
6959,1433757464,13.9798827895,33.6689919967,2.74
6960,1433757465,13.9798827895,33.6689919967,2.63
6961,1433757465,13.9798827895,33.6689919967,2.68
6962,1433757466,13.9798827895,33.6689919967,2.73
6963,1433757466,13.9798827895,33.6689919967,11.6
6964,1433757467,13.9798827895,33.6689919967,2.65
6965,1433757467,13.9798827895,33.6689919967,2.67
6966,1433757468,13.9798827895,33.6689919967,2.71
6967,1433757468,13.9798827895,33.6689919967,2.71
6968,1433757469,13.9798827895,33.6689919967,2.64
6969,1433757469,13.9798827895,33.6689919967,7.99
6970,1433757470,13.9798827895,33.6689919967,2.71
6971,1433757470,13.9798827895,33.6689919967,8.21
6972,1433757471,13.9798827895,33.6689919967,2.76
6973,1433757471,13.9798827895,33.6689919967,3.17
6974,1433757472,13.9798827895,33.6689919967,2.65
6975,1433757472,13.9798827895,33.6689919967,2.73
6976,1433757473,13.9798827895,33.6689919967,2.77
6977,1433757473,13.9798827895,33.6689919967,2.75
6978,1433757474,13.9798827895,33.6689919967,3.06
6979,1433757474,13.9798827895,33.6689919967,2.79
6980,1433757475,13.9798827895,33.6689919967,2.7
6981,1433757475,13.9798827895,33.6689919967,2.86
6982,1433757476,13.9798827895,33.6689919967,2.89
6983,1433757476,13.9798827895,33.6689919967,2.75
6984,1433757477,13.9798827895,33.6689919967,2.7
6985,1433757477,13.9798827895,33.6689919967,2.78
6986,1433757478,13.9798827895,33.6689919967,2.69
6987,1433757478,13.9798827895,33.6689919967,2.72
6988,1433757479,13.9798827895,33.6689919967,2.75
6989,1433757479,13.9798827895,33.6689919967,2.71
6990,1433757480,13.9798827895,33.6689919967,2.73
6991,1433757480,13.9798827895,33.6689919967,2.74
6992,1433757481,13.9798827895,33.6689919967,2.69
6993,1433757481,13.9798827895,33.6689919967,2.72
6994,1433757482,13.9798827895,33.6689919967,2.7
6995,1433757482,13.9798827895,33.6689919967,2.71
6996,1433757483,13.9798827895,33.6689919967,2.77
6997,1433757483,13.9798827895,33.6689919967,2.7
6998,1433757484,13.9798827895,33.6689919967,2.76
6999,1433757484,13.9798827895,33.6689919967,2.72
7000,1433757485,13.9798827895,33.6689919967,2.81
7001,1433757485,13.9798827895,33.6689919967,2.76
7002,1433757486,13.9798827895,33.6689919967,2.76
7003,1433757486,13.9798827895,33.6689919967,2.72
7004,1433757487,13.9798827895,33.6689919967,2.76
7005,1433757487,13.9798827895,33.6689919967,2.68
7006,1433757488,13.9798827895,33.6689919967,2.74
7007,1433757488,13.9798827895,33.6689919967,2.71
7008,1433757489,13.9798827895,33.6689919967,2.67
7009,1433757489,13.9798827895,33.6689919967,2.74
7010,1433757490,13.9798827895,33.6689919967,3.32
7011,1433757490,13.9798827895,33.6689919967,2.72
7012,1433757491,13.9798827895,33.6689919967,2.71
7013,1433757491,13.9798827895,33.6689919967,2.91
7014,1433757492,13.9798827895,33.6689919967,2.73
7015,1433757492,13.9798827895,33.6689919967,2.73
7016,1433757493,13.9798827895,33.6689919967,2.72
7017,1433757493,13.9798827895,33.6689919967,2.61
7018,1433757494,13.9798827895,33.6689919967,3.23
7019,1433757494,13.9798827895,33.6689919967,2.75
7020,1433757495,13.9798827895,33.6689919967,2.9
7021,1433757495,13.9798827895,33.6689919967,2.74
7022,1433757496,13.9798827895,33.6689919967,2.73
7023,1433757496,13.9798827895,33.6689919967,2.74
7024,1433757497,13.9798827895,33.6689919967,2.7
7025,1433757497,13.9798827895,33.6689919967,2.76
7026,1433757498,13.9798827895,33.6689919967,2.82
7027,1433757498,13.9798827895,33.6689919967,2.75
7028,1433757499,13.9798827895,33.6689919967,10.7
7029,1433757499,13.9798827895,33.6689919967,2.74
7030,1433757500,13.9798827895,33.6689919967,2.73
7031,1433757500,13.9798827895,33.6689919967,2.71
7032,1433757501,13.9798827895,33.6689919967,2.75
7033,1433757501,13.9798827895,33.6689919967,2.71
7034,1433757502,13.9798827895,33.6689919967,2.72
7035,1433757502,13.9798827895,33.6689919967,2.77
7036,1433757503,13.9798827895,33.6689919967,2.71
7037,1433757503,13.9798827895,33.6689919967,2.69
7038,1433757504,13.9798827895,33.6689919967,2.73
7039,1433757504,13.9798827895,33.6689919967,2.76
7040,1433757505,13.9798827895,33.6689919967,2.97
7041,1433757505,13.9798827895,33.6689919967,2.72
7042,1433757506,13.9798827895,33.6689919967,2.87
7043,1433757506,13.9798827895,33.6689919967,2.75
7044,1433757507,13.9798827895,33.6689919967,2.71
7045,1433757507,13.9798827895,33.6689919967,3.41
7046,1433757508,13.9798827895,33.6689919967,2.68
7047,1433757508,13.9798827895,33.6689919967,2.71
7048,1433757509,13.9798827895,33.6689919967,2.74
7049,1433757509,13.9798827895,33.6689919967,2.69
7050,1433757510,13.9798827895,33.6689919967,2.71
7051,1433757510,13.9798827895,33.6689919967,2.76
7052,1433757511,13.9798827895,33.6689919967,2.74
7053,1433757511,13.9798827895,33.6689919967,2.7
7054,1433757512,13.9798827895,33.6689919967,2.74
7055,1433757512,13.9798827895,33.6689919967,2.61
7056,1433757513,13.9798827895,33.6689919967,2.73
7057,1433757513,13.9798827895,33.6689919967,2.76
7058,1433757514,13.9798827895,33.6689919967,2.71
7059,1433757514,13.9798827895,33.6689919967,3.12
7060,1433757515,13.9798827895,33.6689919967,2.75
7061,1433757515,13.9798827895,33.6689919967,2.72
7062,1433757516,13.9798827895,33.6689919967,2.72
7063,1433757516,13.9798827895,33.6689919967,2.75
7064,1433757517,13.9798827895,33.6689919967,2.8
7065,1433757517,13.9798827895,33.6689919967,2.72
7066,1433757518,13.9798827895,33.6689919967,2.84
7067,1433757518,13.9798827895,33.6689919967,2.87
7068,1433757519,13.9798827895,33.6689919967,2.75
7069,1433757519,13.9798827895,33.6689919967,2.75
7070,1433757520,13.9798827895,33.6689919967,2.77
7071,1433757521,13.9798827895,33.6689919967,2.69
7072,1433757521,13.9798827895,33.6689919967,2.68
7073,1433757522,13.9798827895,33.6689919967,2.74
7074,1433757522,13.9798827895,33.6689919967,2.67
7075,1433757523,13.9798827895,33.6689919967,6.51
7076,1433757523,13.9798827895,33.6689919967,2.76
7077,1433757524,13.9798827895,33.6689919967,2.71
7078,1433757524,13.9798827895,33.6689919967,2.73
7079,1433757525,13.9798827895,33.6689919967,2.7
7080,1433757525,13.9798827895,33.6689919967,2.74
7081,1433757526,13.9798827895,33.6689919967,2.72
7082,1433757526,13.9798827895,33.6689919967,2.83
7083,1433757527,13.9798827895,33.6689919967,2.77
7084,1433757527,13.9798827895,33.6689919967,2.72
7085,1433757528,13.9798827895,33.6689919967,2.73
7086,1433757528,13.9798827895,33.6689919967,2.66
7087,1433757529,13.9798827895,33.6689919967,3.11
7088,1433757529,13.9798827895,33.6689919967,2.72
7089,1433757539,13.9798827895,33.6689919967,2.8
7090,1433757540,13.9798827895,33.6689919967,2.74
7091,1433757540,13.9798827895,33.6689919967,2.72
7092,1433757541,13.9798827895,33.6689919967,3.02
7093,1433757541,13.9798827895,33.6689919967,2.7
7094,1433757542,13.9798827895,33.6689919967,3.19
7095,1433757542,13.9798827895,33.6689919967,2.74
7096,1433757543,13.9798827895,33.6689919967,2.78
7097,1433757543,13.9798827895,33.6689919967,2.74
7098,1433757544,13.9798827895,33.6689919967,3.15
7099,1433757544,13.9798827895,33.6689919967,14.5
7100,1433757545,13.9798827895,33.6689919967,2.74
7101,1433757545,13.9798827895,33.6689919967,2.91
7102,1433757546,13.9798827895,33.6689919967,2.76
7103,1433757546,13.9798827895,33.6689919967,2.7
7104,1433757547,13.9798827895,33.6689919967,2.82
7105,1433757547,13.9798827895,33.6689919967,2.7
7106,1433757548,13.9798827895,33.6689919967,2.69
7107,1433757548,13.9798827895,33.6689919967,2.74
7108,1433757549,13.9798827895,33.6689919967,2.75
7109,1433757549,13.9798827895,33.6689919967,2.71
7110,1433757550,13.9798827895,33.6689919967,2.76
7111,1433757550,13.9798827895,33.6689919967,3.08
7112,1433757551,13.9798827895,33.6689919967,2.73
7113,1433757551,13.9798827895,33.6689919967,2.74
7114,1433757552,13.9798827895,33.6689919967,2.7
7115,1433757552,13.9798827895,33.6689919967,4.7
7116,1433757553,13.9798827895,33.6689919967,2.73
7117,1433757553,13.9798827895,33.6689919967,2.77
7118,1433757554,13.9798827895,33.6689919967,2.67
7119,1433757554,13.9798827895,33.6689919967,2.73
7120,1433757555,13.9798827895,33.6689919967,2.89
7121,1433757555,13.9798827895,33.6689919967,2.97
7122,1433757556,13.9798827895,33.6689919967,2.71
7123,1433757556,13.9798827895,33.6689919967,3.0
7124,1433757557,13.9798827895,33.6689919967,3.41
7125,1433757557,13.9798827895,33.6689919967,2.84
7126,1433757558,13.9798827895,33.6689919967,2.82
7127,1433757558,13.9798827895,33.6689919967,2.72
7128,1433757559,13.9798827895,33.6689919967,3.17
7129,1433757559,13.9798827895,33.6689919967,2.71
7130,1433757560,13.9798827895,33.6689919967,2.73
7131,1433757560,13.9798827895,33.6689919967,2.71
7132,1433757561,13.9798827895,33.6689919967,2.67
7133,1433757561,13.9798827895,33.6689919967,2.7
7134,1433757562,13.9798827895,33.6689919967,2.63
7135,1433757562,13.9798827895,33.6689919967,2.75
7136,1433757563,13.9798827895,33.6689919967,2.74
7137,1433757563,13.9798827895,33.6689919967,3.23
7138,1433757564,13.9798827895,33.6689919967,2.79
7139,1433757564,13.9798827895,33.6689919967,2.73
7140,1433757565,13.9798827895,33.6689919967,2.84
7141,1433757565,13.9798827895,33.6689919967,2.77
7142,1433757566,13.9798827895,33.6689919967,2.75
7143,1433757566,13.9798827895,33.6689919967,2.73
7144,1433757567,13.9798827895,33.6689919967,2.75
7145,1433757567,13.9798827895,33.6689919967,2.73
7146,1433757568,13.9798827895,33.6689919967,2.69
7147,1433757568,13.9798827895,33.6689919967,2.76
7148,1433757569,13.9798827895,33.6689919967,2.92
7149,1433757569,13.9798827895,33.6689919967,2.74
7150,1433757570,13.9798827895,33.6689919967,2.71
7151,1433757570,13.9798827895,33.6689919967,2.67
7152,1433757571,13.9798827895,33.6689919967,2.67
7153,1433757571,13.9798827895,33.6689919967,3.09
7154,1433757572,13.9798827895,33.6689919967,2.7
7155,1433757572,13.9798827895,33.6689919967,2.73
7156,1433757573,13.9798827895,33.6689919967,3.12
7157,1433757573,13.9798827895,33.6689919967,2.76
7158,1433757574,13.9798827895,33.6689919967,2.77
7159,1433757574,13.9798827895,33.6689919967,2.76
7160,1433757575,13.9798827895,33.6689919967,2.76
7161,1433757575,13.9798827895,33.6689919967,2.78
7162,1433757576,13.9798827895,33.6689919967,2.72
7163,1433757576,13.9798827895,33.6689919967,2.8
7164,1433757577,13.9798827895,33.6689919967,2.79
7165,1433757577,13.9798827895,33.6689919967,2.75
7166,1433757578,13.9798827895,33.6689919967,2.75
7167,1433757578,13.9798827895,33.6689919967,2.67
7168,1433757579,13.9798827895,33.6689919967,2.72
7169,1433757579,13.9798827895,33.6689919967,2.72
7170,1433757580,13.9798827895,33.6689919967,3.25
7171,1433757580,13.9798827895,33.6689919967,3.93
7172,1433757581,13.9798827895,33.6689919967,2.73
7173,1433757581,13.9798827895,33.6689919967,2.72
7174,1433757582,13.9798827895,33.6689919967,3.39
7175,1433757582,13.9798827895,33.6689919967,4.12
7176,1433757583,13.9798827895,33.6689919967,2.81
7177,1433757583,13.9798827895,33.6689919967,2.7
7178,1433757584,13.9798827895,33.6689919967,2.81
7179,1433757584,13.9798827895,33.6689919967,2.69
7180,1433757585,13.9798827895,33.6689919967,2.79
7181,1433757585,13.9798827895,33.6689919967,2.74
7182,1433757586,13.9798827895,33.6689919967,2.7
7183,1433757586,13.9798827895,33.6689919967,2.74
7184,1433757587,13.9798827895,33.6689919967,2.75
7185,1433757587,13.9798827895,33.6689919967,2.75
7186,1433757588,13.9798827895,33.6689919967,2.69
7187,1433757588,13.9798827895,33.6689919967,2.73
7188,1433757589,13.9798827895,33.6689919967,2.74
7189,1433757589,13.9798827895,33.6689919967,2.7
7190,1433757590,13.9798827895,33.6689919967,6.25
7191,1433757590,13.9798827895,33.6689919967,2.75
7192,1433757591,13.9798827895,33.6689919967,3.0
7193,1433757591,13.9798827895,33.6689919967,2.74
7194,1433757592,13.9798827895,33.6689919967,2.78
7195,1433757592,13.9798827895,33.6689919967,2.76
7196,1433757593,13.9798827895,33.6689919967,2.75
7197,1433757593,13.9798827895,33.6689919967,2.74
7198,1433757594,13.9798827895,33.6689919967,2.73
7199,1433757594,13.9798827895,33.6689919967,3.06
7200,1433757595,13.9798827895,33.6689919967,2.76
7201,1433757595,13.9798827895,33.6689919967,2.92
7202,1433757596,13.9798827895,33.6689919967,2.78
7203,1433757596,13.9798827895,33.6689919967,2.76
7204,1433757597,13.9798827895,33.6689919967,2.69
7205,1433757597,13.9798827895,33.6689919967,2.72
7206,1433757598,13.9798827895,33.6689919967,2.74
7207,1433757598,13.9798827895,33.6689919967,2.66
7208,1433757599,13.9798827895,33.6689919967,2.75
7209,1433757599,13.9798827895,33.6689919967,2.74
7210,1433757600,13.9798827895,33.6689919967,2.74
7211,1433757600,13.9798827895,33.6689919967,2.76
7212,1433757601,13.9798827895,33.6689919967,3.1
7213,1433757601,13.9798827895,33.6689919967,2.74
7214,1433757602,13.9798827895,33.6689919967,2.72
7215,1433757602,13.9798827895,33.6689919967,2.7
7216,1433757603,13.9798827895,33.6689919967,2.75
7217,1433757603,13.9798827895,33.6689919967,2.73
7218,1433757604,13.9798827895,33.6689919967,2.62
7219,1433757604,13.9798827895,33.6689919967,2.75
7220,1433757605,13.9798827895,33.6689919967,2.9
7221,1433757605,13.9798827895,33.6689919967,2.67
7222,1433757606,13.9798827895,33.6689919967,2.74
7223,1433757606,13.9798827895,33.6689919967,2.67
7224,1433757607,13.9798827895,33.6689919967,2.68
7225,1433757607,13.9798827895,33.6689919967,2.74
7226,1433757608,13.9798827895,33.6689919967,2.67
7227,1433757608,13.9798827895,33.6689919967,2.66
7228,1433757609,13.9798827895,33.6689919967,2.68
7229,1433757609,13.9798827895,33.6689919967,2.67
7230,1433757610,13.9798827895,33.6689919967,2.65
7231,1433757610,13.9798827895,33.6689919967,2.74
7232,1433757611,13.9798827895,33.6689919967,2.72
7233,1433757611,13.9798827895,33.6689919967,2.67
7234,1433757612,13.9798827895,33.6689919967,2.66
7235,1433757612,13.9798827895,33.6689919967,2.67
7236,1433757613,13.9798827895,33.6689919967,2.67
7237,1433757613,13.9798827895,33.6689919967,2.66
7238,1433757614,13.9798827895,33.6689919967,2.7
7239,1433757614,13.9798827895,33.6689919967,3.12
7240,1433757615,13.9798827895,33.6689919967,3.07
7241,1433757615,13.9798827895,33.6689919967,2.75
7242,1433757616,13.9798827895,33.6689919967,2.7
7243,1433757616,13.9798827895,33.6689919967,2.67
7244,1433757617,13.9798827895,33.6689919967,2.78
7245,1433757617,13.9798827895,33.6689919967,2.73
7246,1433757618,13.9798827895,33.6689919967,2.67
7247,1433757618,13.9798827895,33.6689919967,2.79
7248,1433757619,13.9798827895,33.6689919967,2.69
7249,1433757619,13.9798827895,33.6689919967,2.7
7250,1433757620,13.9798827895,33.6689919967,2.73
7251,1433757620,13.9798827895,33.6689919967,2.68
7252,1433757621,13.9798827895,33.6689919967,2.68
7253,1433757621,13.9798827895,33.6689919967,2.74
7254,1433757622,13.9798827895,33.6689919967,2.69
7255,1433757622,13.9798827895,33.6689919967,2.73
7256,1433757623,13.9798827895,33.6689919967,2.73
7257,1433757623,13.9798827895,33.6689919967,2.71
7258,1433757624,13.9798827895,33.6689919967,2.99
7259,1433757624,13.9798827895,33.6689919967,2.76
7260,1433757625,13.9798827895,33.6689919967,2.68
7261,1433757625,13.9798827895,33.6689919967,2.72
7262,1433757626,13.9798827895,33.6689919967,2.79
7263,1433757626,13.9798827895,33.6689919967,7.12
7264,1433757627,13.9798827895,33.6689919967,2.69
7265,1433757627,13.9798827895,33.6689919967,2.69
7266,1433757628,13.9798827895,33.6689919967,2.71
7267,1433757628,13.9798827895,33.6689919967,2.72
7268,1433757629,13.9798827895,33.6689919967,2.73
7269,1433757629,13.9798827895,33.6689919967,2.78
7270,1433757630,13.9798827895,33.6689919967,2.7
7271,1433757630,13.9798827895,33.6689919967,3.31
7272,1433757631,13.9798827895,33.6689919967,2.72
7273,1433757631,13.9798827895,33.6689919967,2.67
7274,1433757632,13.9798827895,33.6689919967,2.74
7275,1433757632,13.9798827895,33.6689919967,2.78
7276,1433757633,13.9798827895,33.6689919967,2.71
7277,1433757633,13.9798827895,33.6689919967,2.76
7278,1433757634,13.9798827895,33.6689919967,3.43
7279,1433757634,13.9798827895,33.6689919967,4.1
7280,1433757635,13.9798827895,33.6689919967,2.75
7281,1433757635,13.9798827895,33.6689919967,2.78
7282,1433757636,13.9798827895,33.6689919967,2.7
7283,1433757636,13.9798827895,33.6689919967,2.64
7284,1433757637,13.9798827895,33.6689919967,2.8
7285,1433757637,13.9798827895,33.6689919967,2.7
7286,1433757638,13.9798827895,33.6689919967,2.77
7287,1433757638,13.9798827895,33.6689919967,2.76
7288,1433757639,13.9798827895,33.6689919967,2.76
7289,1433757639,13.9798827895,33.6689919967,2.71
7290,1433757640,13.9798827895,33.6689919967,2.71
7291,1433757640,13.9798827895,33.6689919967,2.73
7292,1433757641,13.9798827895,33.6689919967,2.74
7293,1433757641,13.9798827895,33.6689919967,2.74
7294,1433757642,13.9798827895,33.6689919967,2.82
7295,1433757642,13.9798827895,33.6689919967,2.76
7296,1433757643,13.9798827895,33.6689919967,2.87
7297,1433757643,13.9798827895,33.6689919967,2.76
7298,1433757644,13.9798827895,33.6689919967,2.76
7299,1433757644,13.9798827895,33.6689919967,2.7
7300,1433757645,13.9798827895,33.6689919967,2.68
7301,1433757645,13.9798827895,33.6689919967,2.73
7302,1433757646,13.9798827895,33.6689919967,2.65
7303,1433757646,13.9798827895,33.6689919967,2.79
7304,1433757647,13.9798827895,33.6689919967,2.68
7305,1433757647,13.9798827895,33.6689919967,2.69
7306,1433757648,13.9798827895,33.6689919967,2.75
7307,1433757648,13.9798827895,33.6689919967,3.01
7308,1433757649,13.9798827895,33.6689919967,2.7
7309,1433757649,13.9798827895,33.6689919967,2.69
7310,1433757650,13.9798827895,33.6689919967,2.85
7311,1433757650,13.9798827895,33.6689919967,2.79
7312,1433757651,13.9798827895,33.6689919967,2.77
7313,1433757651,13.9798827895,33.6689919967,2.7
7314,1433757652,13.9798827895,33.6689919967,2.72
7315,1433757652,13.9798827895,33.6689919967,2.71
7316,1433757653,13.9798827895,33.6689919967,2.77
7317,1433757653,13.9798827895,33.6689919967,2.73
7318,1433757654,13.9798827895,33.6689919967,2.75
7319,1433757654,13.9798827895,33.6689919967,2.78
7320,1433757655,13.9798827895,33.6689919967,2.69
7321,1433757655,13.9798827895,33.6689919967,2.73
7322,1433757656,13.9798827895,33.6689919967,2.74
7323,1433757656,13.9798827895,33.6689919967,2.79
7324,1433757657,13.9798827895,33.6689919967,2.76
7325,1433757657,13.9798827895,33.6689919967,2.75
7326,1433757658,13.9798827895,33.6689919967,2.71
7327,1433757658,13.9798827895,33.6689919967,3.43
7328,1433757659,13.9798827895,33.6689919967,2.76
7329,1433757659,13.9798827895,33.6689919967,2.72
7330,1433757660,13.9798827895,33.6689919967,2.74
7331,1433757660,13.9798827895,33.6689919967,2.71
7332,1433757661,13.9798827895,33.6689919967,2.72
7333,1433757661,13.9798827895,33.6689919967,2.71
7334,1433757662,13.9798827895,33.6689919967,2.8
7335,1433757662,13.9798827895,33.6689919967,2.82
7336,1433757663,13.9798827895,33.6689919967,2.75
7337,1433757663,13.9798827895,33.6689919967,2.75
7338,1433757664,13.9798827895,33.6689919967,2.93
7339,1433757664,13.9798827895,33.6689919967,2.76
7340,1433757665,13.9798827895,33.6689919967,2.69
7341,1433757665,13.9798827895,33.6689919967,2.85
7342,1433757666,13.9798827895,33.6689919967,2.78
7343,1433757666,13.9798827895,33.6689919967,2.77
7344,1433757667,13.9798827895,33.6689919967,2.74
7345,1433757667,13.9798827895,33.6689919967,2.72
7346,1433757668,13.9798827895,33.6689919967,2.74
7347,1433757668,13.9798827895,33.6689919967,2.85
7348,1433757669,13.9798827895,33.6689919967,2.75
7349,1433757669,13.9798827895,33.6689919967,2.77
7350,1433757670,13.9798827895,33.6689919967,2.75
7351,1433757671,13.9798827895,33.6689919967,2.76
7352,1433757671,13.9798827895,33.6689919967,2.74
7353,1433757672,13.9798827895,33.6689919967,2.69
7354,1433757672,13.9798827895,33.6689919967,2.8
7355,1433757673,13.9798827895,33.6689919967,2.72
7356,1433757673,13.9798827895,33.6689919967,2.79
7357,1433757674,13.9798827895,33.6689919967,5.21
7358,1433757674,13.9798827895,33.6689919967,2.73
7359,1433757675,13.9798827895,33.6689919967,2.68
7360,1433757675,13.9798827895,33.6689919967,2.7
7361,1433757676,13.9798827895,33.6689919967,2.72
7362,1433757676,13.9798827895,33.6689919967,2.88
7363,1433757677,13.9798827895,33.6689919967,2.78
7364,1433757677,13.9798827895,33.6689919967,2.73
7365,1433757678,13.9798827895,33.6689919967,2.74
7366,1433757678,13.9798827895,33.6689919967,2.8
7367,1433757688,13.9798827895,33.6689919967,2.79
7368,1433757689,13.9798827895,33.6689919967,2.71
7369,1433757689,13.9798827895,33.6689919967,2.68
7370,1433757690,13.9798827895,33.6689919967,2.65
7371,1433757690,13.9798827895,33.6689919967,2.75
7372,1433757691,13.9798827895,33.6689919967,52.1
7373,1433757691,13.9798827895,33.6689919967,2.73
7374,1433757692,13.9798827895,33.6689919967,2.73
7375,1433757692,13.9798827895,33.6689919967,2.7
7376,1433757693,13.9798827895,33.6689919967,2.71
7377,1433757693,13.9798827895,33.6689919967,3.01
7378,1433757694,13.9798827895,33.6689919967,2.71
7379,1433757694,13.9798827895,33.6689919967,2.78
7380,1433757695,13.9798827895,33.6689919967,3.35
7381,1433757695,13.9798827895,33.6689919967,2.7
7382,1433757696,13.9798827895,33.6689919967,2.77
7383,1433757696,13.9798827895,33.6689919967,2.97
7384,1433757697,13.9798827895,33.6689919967,2.72
7385,1433757697,13.9798827895,33.6689919967,2.99
7386,1433757698,13.9798827895,33.6689919967,2.91
